REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Nov-91,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.723,,,,3
Nov-91,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.9,,,,3
Nov-91,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.189,,,,3
Nov-91,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,54.56,,,,3
Nov-91,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,55.139,,,,3
Nov-91,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,16.685,,,,3
Nov-91,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.407,,,,3
Nov-91,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,0.863,,,,3
Nov-91,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,14.415,,,,3
Nov-91,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,35.392,,,,3
Dec-91,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,165.677,,,,3
Dec-91,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.433,,,,3
Dec-91,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.853,,,,3
Dec-91,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.326,,,,3
Dec-91,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.722,,,,3
Dec-91,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.532,,,,3
Dec-91,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.52,,,,3
Dec-91,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,51.324,,,,3
Dec-91,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,14.622,,,,3
Dec-91,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,0.854,,,,3
Dec-91,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,0.864,,,,3
Dec-91,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,12.904,,,,3
Dec-91,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,36.778,,,,3
Jan-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,173.548,,,,3
Jan-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.031,,,,3
Jan-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.246,,,,3
Jan-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.183,,,,3
Jan-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.39,,,,3
Jan-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.212,,,,3
Jan-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,58.123,,,,3
Jan-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,53.43,,,,3
Jan-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,20.186,,,,3
Jan-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.804,,,,3
Jan-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.048,,,,3
Jan-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,15.334,,,,3
Jan-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,33.778,,,,3
Feb-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,173.818,,,,3
Feb-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.553,,,,3
Feb-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.77,,,,3
Feb-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.595,,,,3
Feb-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.014,,,,3
Feb-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.174,,,,3
Feb-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,45.872,,,,3
Feb-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.141,,,,3
Feb-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,19.961,,,,3
Feb-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.97,,,,3
Feb-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.123,,,,3
Feb-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,15.868,,,,3
Feb-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,35.291,,,,3
Mar-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,177.072,,,,3
Mar-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.609,,,,3
Mar-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.292,,,,3
Mar-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.162,,,,3
Mar-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.39,,,,3
Mar-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.765,,,,3
Mar-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.832,,,,3
Mar-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,62.127,,,,3
Mar-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,21.732,,,,3
Mar-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.027,,,,3
Mar-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.606,,,,3
Mar-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.099,,,,3
Mar-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,38.772,,,,3
Apr-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,167.909,,,,3
Apr-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.951,,,,3
Apr-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.071,,,,3
Apr-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.609,,,,3
Apr-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.563,,,,3
Apr-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.708,,,,3
Apr-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,34.522,,,,3
Apr-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,67.865,,,,3
Apr-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,19.239,,,,3
Apr-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.443,,,,3
Apr-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.413,,,,3
Apr-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,16.383,,,,3
Apr-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,37.332,,,,3
May-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,169.404,,,,3
May-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.951,,,,3
May-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.467,,,,3
May-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.06,,,,3
May-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.04,,,,3
May-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.384,,,,3
May-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.508,,,,3
May-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.127,,,,3
May-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,22.303,,,,3
May-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.686,,,,3
May-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.745,,,,3
May-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,18.872,,,,3
May-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.515,,,,3
Jun-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,170.273,,,,3
Jun-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.778,,,,3
Jun-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.275,,,,3
Jun-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.946,,,,3
Jun-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.928,,,,3
Jun-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.629,,,,3
Jun-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.789,,,,3
Jun-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,49.433,,,,3
Jun-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,21.373,,,,3
Jun-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.913,,,,3
Jun-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.8,,,,3
Jun-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.66,,,,3
Jun-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,50.9,,,,3
Jul-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,182.738,,,,3
Jul-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.451,,,,3
Jul-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.982,,,,3
Jul-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.594,,,,3
Jul-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.921,,,,3
Jul-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.954,,,,3
Jul-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.085,,,,3
Jul-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,65.196,,,,3
Jul-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.669,,,,3
Jul-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.131,,,,3
Jul-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.234,,,,3
Jul-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.304,,,,3
Jul-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,44.337,,,,3
Aug-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,162.015,,,,3
Aug-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.388,,,,3
Aug-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.158,,,,3
Aug-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.417,,,,3
Aug-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.5,,,,3
Aug-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.313,,,,3
Aug-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,33.006,,,,3
Aug-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,48.862,,,,3
Aug-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.863,,,,3
Aug-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.256,,,,3
Aug-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.441,,,,3
Aug-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.166,,,,3
Aug-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.896,,,,3
Sep-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,174.259,,,,3
Sep-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.916,,,,3
Sep-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.356,,,,3
Sep-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.726,,,,3
Sep-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.878,,,,3
Sep-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.956,,,,3
Sep-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.846,,,,3
Sep-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,53.025,,,,3
Sep-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,22.79,,,,3
Sep-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.511,,,,3
Sep-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.116,,,,3
Sep-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.163,,,,3
Sep-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.682,,,,3
Oct-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,164.343,,,,3
Oct-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,14.003,,,,3
Oct-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.358,,,,3
Oct-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.101,,,,3
Oct-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.428,,,,3
Oct-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.116,,,,3
Oct-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,38.737,,,,3
Oct-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,45.402,,,,3
Oct-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,26.145,,,,3
Oct-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.993,,,,3
Oct-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.115,,,,3
Oct-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.037,,,,3
Oct-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.056,,,,3
Nov-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,170.465,,,,3
Nov-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.872,,,,3
Nov-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.172,,,,3
Nov-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.507,,,,3
Nov-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.022,,,,3
Nov-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.171,,,,3
Nov-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,38.593,,,,3
Nov-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,53.61,,,,3
Nov-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.24,,,,3
Nov-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.689,,,,3
Nov-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.637,,,,3
Nov-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,20.914,,,,3
Nov-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.15,,,,3
Dec-92,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,168.173,,,,3
Dec-92,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.73,,,,3
Dec-92,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.06,,,,3
Dec-92,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.277,,,,3
Dec-92,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.192,,,,3
Dec-92,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.201,,,,3
Dec-92,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,39.038,,,,3
Dec-92,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,47.513,,,,3
Dec-92,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,26.096,,,,3
Dec-92,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.455,,,,3
Dec-92,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.38,,,,3
Dec-92,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.261,,,,3
Dec-92,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.796,,,,3
Jan-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,143.501,,,,3
Jan-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.239,,,,3
Jan-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.94,,,,3
Jan-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.995,,,,3
Jan-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.386,,,,3
Jan-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.918,,,,3
Jan-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.21,,,,3
Jan-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,41.685,,,,3
Jan-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,19.178,,,,3
Jan-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.846,,,,3
Jan-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.686,,,,3
Jan-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,14.646,,,,3
Jan-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.189,,,,3
Feb-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,149.289,,,,3
Feb-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,6.906,,,,3
Feb-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.516,,,,3
Feb-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.098,,,,3
Feb-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.681,,,,3
Feb-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.611,,,,3
Feb-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.853,,,,3
Feb-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,42.73,,,,3
Feb-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,25.507,,,,3
Feb-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.584,,,,3
Feb-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.014,,,,3
Feb-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.909,,,,3
Feb-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,37.293,,,,3
Mar-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,154.567,,,,3
Mar-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.805,,,,3
Mar-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.214,,,,3
Mar-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.201,,,,3
Mar-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.336,,,,3
Mar-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.054,,,,3
Mar-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,31.852,,,,3
Mar-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,50.059,,,,3
Mar-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,21.221,,,,3
Mar-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.509,,,,3
Mar-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.55,,,,3
Mar-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.162,,,,3
Mar-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,42.63,,,,3
Apr-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,164.532,,,,3
Apr-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.475,,,,3
Apr-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.577,,,,3
Apr-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.4,,,,3
Apr-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.692,,,,3
Apr-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.806,,,,3
Apr-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,34.722,,,,3
Apr-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,47.418,,,,3
Apr-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.333,,,,3
Apr-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.962,,,,3
Apr-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.557,,,,3
Apr-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.814,,,,3
Apr-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.584,,,,3
May-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,146.704,,,,3
May-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.454,,,,3
May-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.918,,,,3
May-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.826,,,,3
May-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.874,,,,3
May-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.836,,,,3
May-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,30.23,,,,3
May-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,43.765,,,,3
May-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,18.865,,,,3
May-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.784,,,,3
May-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.782,,,,3
May-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,15.299,,,,3
May-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.39,,,,3
Jun-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,148.908,,,,3
Jun-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.497,,,,3
Jun-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.873,,,,3
Jun-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.699,,,,3
Jun-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.412,,,,3
Jun-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.513,,,,3
Jun-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,32.958,,,,3
Jun-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,33.96,,,,3
Jun-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,23.959,,,,3
Jun-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.705,,,,3
Jun-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.065,,,,3
Jun-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.189,,,,3
Jun-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,45.534,,,,3
Jul-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,173.655,,,,3
Jul-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.802,,,,3
Jul-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.48,,,,3
Jul-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.683,,,,3
Jul-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.261,,,,3
Jul-93,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.378,,,,3
Jul-93,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,39.264,,,,3
Jul-93,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,50.293,,,,3
Jul-93,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.939,,,,3
Jul-93,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.229,,,,3
Jul-93,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.628,,,,3
Jul-93,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,20.082,,,,3
Jul-93,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,47.357,,,,3
Aug-93,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,161.254,,,,3
Aug-93,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.799,,,,3
Aug-93,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.309,,,,3
Aug-93,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.568,,,,3
Aug-93,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.589,,,,3
